STATE,COUNTY,STATE_FIPS,COUNTY_FIPS,KERRY_VOTES,KERRY_%,CLINTON_VOTES,CLINTON_%,VOTE_DIFF,PER_DIFF
NORTH-CAROLINA,MECKLENBURG,37,119,166828,0.516,294562,0.623,127734,0.107
NORTH-CAROLINA,MITCHELL,37,121,2080,0.267,1596,0.197,-484,-0.070
NORTH-CAROLINA,MONTGOMERY,37,123,4313,0.428,4150,0.360,-163,-0.068
NORTH-CAROLINA,MOORE,37,125,13555,0.353,16329,0.335,2774,-0.018
NORTH-CAROLINA,NASH,37,127,15693,0.417,23235,0.487,7542,0.070
NORTH-CAROLINA,NEWHANOVER,37,129,35572,0.438,50979,0.456,15407,0.018
NORTH-CAROLINA,NORTHAMPTON,37,131,5584,0.637,6144,0.624,560,-0.013
NORTH-CAROLINA,ONSLOW,37,133,11250,0.302,17514,0.307,6264,0.005
NORTH-CAROLINA,ORANGE,37,135,42910,0.669,59923,0.728,17013,0.059
NORTH-CAROLINA,PAMLICO,37,137,2335,0.387,2448,0.356,113,-0.031
NORTH-CAROLINA,PASQUOTANK,37,139,6984,0.512,8615,0.495,1631,-0.017
NORTH-CAROLINA,PENDER,37,141,6999,0.410,9354,0.335,2355,-0.075
NORTH-CAROLINA,PERQUIMANS,37,143,1971,0.398,2319,0.346,348,-0.052
NORTH-CAROLINA,PERSON,37,145,6198,0.407,7833,0.399,1635,-0.008
NORTH-CAROLINA,PITT,37,147,24924,0.465,41824,0.519,16900,0.054
NORTH-CAROLINA,POLK,37,149,3787,0.420,3735,0.342,-52,-0.078
NORTH-CAROLINA,RANDOLPH,37,151,12966,0.255,13194,0.204,228,-0.051
NORTH-CAROLINA,RICHMOND,37,153,8383,0.519,8501,0.440,118,-0.079
NORTH-CAROLINA,ROBESON,37,155,17868,0.528,19016,0.465,1148,-0.063
NORTH-CAROLINA,ROCKINGHAM,37,157,14430,0.386,14228,0.337,-202,-0.049
NORTH-CAROLINA,ROWAN,37,159,16735,0.323,19400,0.301,2665,-0.022
NORTH-CAROLINA,RUTHERFORD,37,161,8184,0.332,7512,0.248,-672,-0.084
NORTH-CAROLINA,SAMPSON,37,163,9649,0.433,10547,0.407,898,-0.026
NORTH-CAROLINA,SCOTLAND,37,165,6386,0.553,7319,0.525,933,-0.028
NORTH-CAROLINA,STANLY,37,167,7650,0.299,7094,0.237,-556,-0.062
NORTH-CAROLINA,STOKES,37,169,5767,0.297,4665,0.207,-1102,-0.090
NORTH-CAROLINA,SURRY,37,171,8304,0.319,7488,0.233,-816,-0.086
NORTH-CAROLINA,SWAIN,37,173,2419,0.480,2196,0.359,-223,-0.121
NORTH-CAROLINA,TRANSYLVANIA,37,175,6097,0.391,6558,0.367,461,-0.024
NORTH-CAROLINA,TYRRELL,37,177,731,0.460,720,0.414,-11,-0.046
NORTH-CAROLINA,UNION,37,179,17974,0.295,34337,0.325,16363,0.030
NORTH-CAROLINA,VANCE,37,181,8762,0.559,12229,0.612,3467,0.053
NORTH-CAROLINA,WAKE,37,183,169909,0.487,302736,0.574,132827,0.087
NORTH-CAROLINA,WARREN,37,185,5171,0.644,6413,0.652,1242,0.008
NORTH-CAROLINA,WASHINGTON,37,187,2969,0.543,3510,0.569,541,0.026
NORTH-CAROLINA,WATAUGA,37,189,11232,0.467,14138,0.472,2906,0.005
NORTH-CAROLINA,WAYNE,37,191,15076,0.376,21770,0.429,6694,0.053
NORTH-CAROLINA,WILKES,37,193,7862,0.290,6638,0.212,-1224,-0.078
NORTH-CAROLINA,WILSON,37,195,14206,0.465,19663,0.516,5457,0.051
NORTH-CAROLINA,YADKIN,37,197,3451,0.225,3160,0.179,-291,-0.046
NORTH-CAROLINA,YANCEY,37,199,4434,0.470,3196,0.321,-1238,-0.149
NORTH-DAKOTA,ADAMS,38,001,351,0.273,216,0.177,-135,-0.096
NORTH-DAKOTA,BARNES,38,003,2175,0.376,1597,0.299,-578,-0.077
NORTH-DAKOTA,BENSON,38,005,1195,0.533,842,0.419,-353,-0.114
NORTH-DAKOTA,BILLINGS,38,007,99,0.176,59,0.098,-40,-0.078
NORTH-DAKOTA,BOTTINEAU,38,009,1163,0.317,736,0.211,-427,-0.106
NORTH-DAKOTA,BOWMAN,38,011,397,0.231,227,0.127,-170,-0.104
NORTH-DAKOTA,BURKE,38,013,334,0.287,119,0.113,-215,-0.174
NORTH-DAKOTA,BURLEIGH,38,015,11511,0.299,10881,0.227,-630,-0.072
NORTH-DAKOTA,CASS,38,017,25927,0.390,31361,0.388,5434,-0.002
NORTH-DAKOTA,CAVALIER,38,019,373,0.352,476,0.237,103,-0.115
NORTH-DAKOTA,DICKEY,38,021,881,0.313,554,0.230,-327,-0.083
NORTH-DAKOTA,DIVIDE,38,023,483,0.383,245,0.201,-238,-0.182
NORTH-DAKOTA,DUNN,38,025,569,0.322,358,0.160,-211,-0.162
NORTH-DAKOTA,EDDY,38,027,533,0.440,355,0.288,-178,-0.152
NORTH-DAKOTA,EMMONS,38,029,342,0.299,215,0.109,-127,-0.190
NORTH-DAKOTA,FOSTER,38,031,518,0.294,347,0.202,-171,-0.092
NORTH-DAKOTA,GOLDENVALLEY,38,033,194,0.210,99,0.103,-95,-0.107
NORTH-DAKOTA,GRANDFORKS,38,035,12611,0.415,10851,0.357,-1760,-0.058
NORTH-DAKOTA,GRANT,38,037,264,0.213,185,0.134,-79,-0.079
NORTH-DAKOTA,GRIGGS,38,039,504,0.351,298,0.236,-206,-0.115
NORTH-DAKOTA,HETTINGER,38,041,403,0.271,168,0.130,-235,-0.141
NORTH-DAKOTA,KIDDER,38,043,433,0.317,179,0.130,-254,-0.186
NORTH-DAKOTA,LAMOURE,38,045,712,0.305,502,0.233,-210,-0.072
NORTH-DAKOTA,LOGAN,38,047,261,0.232,114,0.107,-147,-0.125
NORTH-DAKOTA,MCHENRY,38,049,1028,0.365,490,0.174,-538,-0.191
NORTH-DAKOTA,MCINTOSH,38,051,437,0.254,235,0.163,-202,-0.091
NORTH-DAKOTA,MCKENZIE,38,053,840,0.306,698,0.149,-142,-0.158
NORTH-DAKOTA,MCLEAN,38,055,1651,0.350,1081,0.203,-570,-0.147
NORTH-DAKOTA,MERCER,38,057,1243,0.270,621,0.133,-622,-0.137
NORTH-DAKOTA,MORTON,38,059,4041,0.322,3080,0.195,-961,-0.127
NORTH-DAKOTA,MOUNTRAIL,38,061,1463,0.484,1220,0.297,-243,-0.187
NORTH-DAKOTA,NELSON,38,063,778,0.405,536,0.312,-242,-0.093
NORTH-DAKOTA,OLIVER,38,065,309,0.277,119,0.117,-190,-0.160
NORTH-DAKOTA,PEMBINA,38,067,1320,0.343,681,0.216,-639,-0.127
NORTH-DAKOTA,PIERCE,38,069,684,0.313,431,0.208,-253,-0.105
NORTH-DAKOTA,RAMSEY,38,071,1884,0.385,1505,0.284,-379,-0.101
NORTH-DAKOTA,RANSOM,38,073,1197,0.461,838,0.355,-359,-0.106
NORTH-DAKOTA,RENVILLE,38,075,494,0.339,201,0.155,-293,-0.184
NORTH-DAKOTA,RICHLAND,38,077,2820,0.344,2064,0.272,-756,-0.072
NORTH-DAKOTA,ROLETTE,38,079,2559,0.634,2099,0.559,-460,-0.075
NORTH-DAKOTA,SARGENT,38,081,1017,0.464,694,0.348,-323,-0.116
NORTH-DAKOTA,SHERIDAN,38,083,199,0.211,95,0.121,-104,-0.090
NORTH-DAKOTA,SIOUX,38,085,801,0.705,758,0.615,-43,-0.090
NORTH-DAKOTA,SLOPE,38,087,89,0.202,43,0.100,-46,-0.102
NORTH-DAKOTA,STARK,38,089,3001,0.290,1753,0.142,-1248,-0.148
NORTH-DAKOTA,STEELE,38,091,614,0.508,361,0.361,-253,-0.147
NORTH-DAKOTA,STUTSMAN,38,093,3429,0.340,2498,0.246,-931,-0.094
NORTH-DAKOTA,TOWNER,38,095,606,0.436,305,0.264,-301,-0.172
NORTH-DAKOTA,TRAILL,38,097,1650,0.389,1241,0.316,-409,-0.073
NORTH-DAKOTA,WALSH,38,099,1905,0.368,1167,0.252,-738,-0.116
NORTH-DAKOTA,WARD,38,101,8223,0.322,5806,0.212,-2417,-0.110
NORTH-DAKOTA,WELLS,38,103,858,0.336,419,0.176,-439,-0.160
NORTH-DAKOTA,WILLIAMS,38,105,1975,0.275,1735,0.135,-240,-0.140
OHIO,ADAMS,39,001,4280,0.357,2326,0.204,-1954,-0.153
OHIO,ALLEN,39,003,16483,0.335,13294,0.288,-3189,-0.047
OHIO,ASHLAND,39,005,8555,0.343,5740,0.232,-2815,-0.111
OHIO,ASHTABULA,39,007,24061,0.530,15577,0.378,-8484,-0.152
OHIO,ATHENS,39,009,18997,0.632,16370,0.551,-2627,-0.081
OHIO,AUGLAIZE,39,011,5904,0.256,3980,0.167,-1924,-0.089
OHIO,BELMONT,39,013,17574,0.527,8785,0.280,-8789,-0.247
OHIO,BROWN,39,015,7140,0.359,4353,0.221,-2787,-0.138
OHIO,BUTLER,39,017,56234,0.337,58642,0.335,2408,-0.002
OHIO,CARROLL,39,019,6298,0.446,3154,0.240,-3144,-0.206
OHIO,CHAMPAIGN,39,021,6967,0.371,4594,0.252,-2373,-0.119
OHIO,CLARK,39,023,33534,0.487,23328,0.377,-10206,-0.110
OHIO,CLERMONT,39,025,25885,0.291,26715,0.267,830,-0.024
OHIO,CLINTON,39,027,5417,0.294,4066,0.217,-1351,-0.077
OHIO,COLUMBIANA,39,029,23426,0.474,12432,0.267,-10994,-0.207
OHIO,COSHOCTON,39,031,6878,0.423,4013,0.256,-2865,-0.167
OHIO,CRAWFORD,39,033,7773,0.357,4625,0.239,-3148,-0.118
OHIO,CUYAHOGA,39,035,448486,0.666,398271,0.654,-50215,-0.012
OHIO,DARKE,39,037,7849,0.298,4470,0.175,-3379,-0.123
OHIO,DEFIANCE,39,039,6975,0.377,5368,0.293,-1607,-0.084
OHIO,DELAWARE,39,041,27048,0.336,40872,0.387,13824,0.051
OHIO,ERIE,39,043,21408,0.534,16057,0.424,-5351,-0.110
OHIO,FAIRFIELD,39,045,24774,0.365,24881,0.338,107,-0.027
OHIO,FAYETTE,39,047,4334,0.369,2739,0.244,-1595,-0.125
OHIO,FRANKLIN,39,049,285800,0.544,351198,0.598,65398,0.054
OHIO,FULTON,39,051,8224,0.375,6069,0.284,-2155,-0.091
OHIO,GALLIA,39,053,5364,0.383,2628,0.202,-2736,-0.181
OHIO,GEAUGA,39,055,19840,0.394,17569,0.347,-2271,-0.047
OHIO,GREENE,39,057,30530,0.385,28943,0.349,-1587,-0.036
OHIO,GUERNSEY,39,059,7768,0.435,4359,0.262,-3409,-0.173
OHIO,HAMILTON,39,061,199499,0.471,215719,0.527,16220,0.056
OHIO,HANCOCK,39,063,10343,0.290,9609,0.265,-734,-0.025
OHIO,HARDIN,39,065,4889,0.365,2920,0.236,-1969,-0.129
OHIO,HARRISON,39,067,3780,0.466,1688,0.238,-2092,-0.228
OHIO,HENRY,39,069,5110,0.338,3756,0.267,-1354,-0.071
OHIO,HIGHLAND,39,071,6194,0.335,3773,0.203,-2421,-0.132
OHIO,HOCKING,39,073,6173,0.468,3775,0.292,-2398,-0.176
OHIO,HOLMES,39,075,2695,0.240,1788,0.161,-907,-0.079
OHIO,HURON,39,077,10585,0.414,7192,0.288,-3393,-0.126
OHIO,JACKSON,39,079,5699,0.398,3226,0.234,-2473,-0.164
OHIO,JEFFERSON,39,081,19019,0.523,9675,0.299,-9344,-0.224
OHIO,KNOX,39,083,9828,0.363,8171,0.282,-1657,-0.081
OHIO,LAKE,39,085,59049,0.485,46397,0.396,-12652,-0.089
OHIO,LAWRENCE,39,087,12111,0.437,6974,0.260,-5137,-0.177
OHIO,LICKING,39,089,30051,0.378,27376,0.327,-2675,-0.051
OHIO,LOGAN,39,091,6825,0.319,4647,0.214,-2178,-0.105
OHIO,LORAIN,39,093,78965,0.561,66949,0.476,-12016,-0.085
OHIO,LUCAS,39,095,132536,0.602,110833,0.557,-21703,-0.045
OHIO,MADISON,39,097,6200,0.356,4779,0.274,-1421,-0.082
OHIO,MAHONING,39,099,83069,0.626,57381,0.495,-25688,-0.131
OHIO,MARION,39,101,11930,0.408,7928,0.299,-4002,-0.109
OHIO,MEDINA,39,103,36264,0.427,32182,0.349,-4082,-0.078
OHIO,MEIGS,39,105,4437,0.412,2260,0.225,-2177,-0.187
OHIO,MERCER,39,107,5117,0.245,3384,0.155,-1733,-0.090
OHIO,MIAMI,39,109,17611,0.340,13120,0.247,-4491,-0.093
OHIO,MONROE,39,111,4243,0.549,1662,0.243,-2581,-0.306
OHIO,MONTGOMERY,39,113,142977,0.506,122016,0.470,-20961,-0.036
OHIO,MORGAN,39,115,2873,0.429,1736,0.268,-1137,-0.161
OHIO,MORROW,39,117,5775,0.354,3761,0.225,-2014,-0.129
OHIO,MUSKINGUM,39,119,16421,0.423,11123,0.299,-5298,-0.124
OHIO,NOBLE,39,121,2654,0.406,1221,0.202,-1433,-0.204
OHIO,OTTAWA,39,123,11114,0.478,8285,0.370,-2829,-0.108
OHIO,PAULDING,39,125,3610,0.365,2093,0.230,-1517,-0.135
OHIO,PERRY,39,127,7257,0.478,4138,0.274,-3119,-0.204
OHIO,PICKAWAY,39,129,8578,0.375,6529,0.262,-2049,-0.113
OHIO,PIKE,39,131,5989,0.476,3539,0.296,-2450,-0.180
OHIO,PORTAGE,39,133,40674,0.531,32397,0.422,-8277,-0.109
OHIO,PREBLE,39,135,7274,0.344,4325,0.209,-2949,-0.135
OHIO,PUTNAM,39,137,4392,0.233,2922,0.155,-1470,-0.078
OHIO,RICHLAND,39,139,24645,0.398,16085,0.290,-8560,-0.108
OHIO,ROSS,39,141,13977,0.441,10356,0.339,-3621,-0.102
OHIO,SANDUSKY,39,143,12653,0.437,9929,0.351,-2724,-0.086
OHIO,SCIOTO,39,145,16823,0.478,9132,0.295,-7691,-0.183
OHIO,SENECA,39,147,10958,0.406,7404,0.306,-3554,-0.100
OHIO,SHELBY,39,149,6534,0.286,4243,0.178,-2291,-0.108
OHIO,STARK,39,151,95338,0.506,68146,0.387,-27192,-0.119
OHIO,SUMMIT,39,153,156578,0.567,134256,0.516,-22322,-0.051
OHIO,TRUMBULL,39,155,66673,0.617,43014,0.445,-23659,-0.172
OHIO,TUSCARAWAS,39,157,18854,0.439,12188,0.293,-6666,-0.146
OHIO,UNION,39,159,6665,0.295,7718,0.279,1053,-0.016
OHIO,VANWERT,39,161,4094,0.276,2697,0.196,-1397,-0.080
OHIO,VINTON,39,163,2651,0.447,1351,0.244,-1300,-0.203
OHIO,WARREN,39,165,26043,0.276,33730,0.285,7687,0.009
OHIO,WASHINGTON,39,167,12475,0.414,8026,0.266,-4449,-0.148
OHIO,WAYNE,39,169,19786,0.382,15031,0.299,-4755,-0.083
OHIO,WILLIAMS,39,171,6481,0.348,4358,0.252,-2123,-0.096
OHIO,WOOD,39,173,29401,0.464,27318,0.421,-2083,-0.043
OHIO,WYANDOT,39,175,3707,0.336,2515,0.236,-1192,-0.100
OKLAHOMA,ADAIR,40,001,2560,0.340,1382,0.212,-1178,-0.128
OKLAHOMA,ALFALFA,40,003,470,0.180,216,0.096,-254,-0.084
OKLAHOMA,ATOKA,40,005,1946,0.380,795,0.158,-1151,-0.222
OKLAHOMA,BEAVER,40,007,297,0.120,176,0.078,-121,-0.042
OKLAHOMA,BECKHAM,40,009,1931,0.260,960,0.127,-971,-0.133
OKLAHOMA,BLAINE,40,011,1222,0.280,711,0.187,-511,-0.093
OKLAHOMA,BRYAN,40,013,5742,0.400,2804,0.203,-2938,-0.197
OKLAHOMA,CADDO,40,015,3916,0.380,2420,0.259,-1496,-0.121
OKLAHOMA,CANADIAN,40,017,9712,0.230,11674,0.211,1962,-0.019
OKLAHOMA,CARTER,40,019,6464,0.350,4002,0.216,-2462,-0.134
OKLAHOMA,CHEROKEE,40,021,8622,0.470,5456,0.331,-3166,-0.139
OKLAHOMA,CHOCTAW,40,023,2639,0.450,1067,0.197,-1572,-0.253
OKLAHOMA,CIMARRON,40,025,184,0.130,71,0.066,-113,-0.064
OKLAHOMA,CLEVELAND,40,027,33984,0.340,38829,0.355,4845,0.015
OKLAHOMA,COAL,40,029,1203,0.460,411,0.171,-792,-0.289
OKLAHOMA,COMANCHE,40,031,12020,0.360,11463,0.352,-557,-0.008
OKLAHOMA,COTTON,40,033,898,0.340,424,0.163,-474,-0.177
OKLAHOMA,CRAIG,40,035,2504,0.390,1252,0.216,-1252,-0.174
OKLAHOMA,CREEK,40,037,9927,0.350,5841,0.203,-4086,-0.147
OKLAHOMA,CUSTER,40,039,2801,0.260,2104,0.200,-697,-0.060
OKLAHOMA,DELAWARE,40,041,5591,0.360,3311,0.211,-2280,-0.149
OKLAHOMA,DEWEY,40,043,408,0.180,222,0.099,-186,-0.081
OKLAHOMA,ELLIS,40,045,395,0.190,155,0.085,-240,-0.105
OKLAHOMA,GARFIELD,40,047,5586,0.240,4397,0.203,-1189,-0.037
OKLAHOMA,GARVIN,40,049,3706,0.330,1855,0.176,-1851,-0.154
OKLAHOMA,GRADY,40,051,5969,0.300,3882,0.174,-2087,-0.126
OKLAHOMA,GRANT,40,053,571,0.230,288,0.131,-283,-0.099
OKLAHOMA,GREER,40,055,719,0.320,323,0.170,-396,-0.150
OKLAHOMA,HARMON,40,057,354,0.300,225,0.230,-129,-0.070
OKLAHOMA,HARPER,40,059,268,0.160,134,0.089,-134,-0.071
OKLAHOMA,HASKELL,40,061,2378,0.450,882,0.186,-1496,-0.264
OKLAHOMA,HUGHES,40,063,2286,0.430,961,0.212,-1325,-0.218
OKLAHOMA,JACKSON,40,065,2232,0.240,1473,0.189,-759,-0.051
OKLAHOMA,JEFFERSON,40,067,1057,0.410,365,0.155,-692,-0.255
OKLAHOMA,JOHNSTON,40,069,1711,0.390,786,0.196,-925,-0.194
OKLAHOMA,KAY,40,071,5956,0.300,3738,0.222,-2218,-0.078
OKLAHOMA,KINGFISHER,40,073,1022,0.150,786,0.128,-236,-0.022
OKLAHOMA,KIOWA,40,075,1413,0.350,767,0.220,-646,-0.130
OKLAHOMA,LATIMER,40,077,1945,0.430,797,0.196,-1148,-0.234
OKLAHOMA,LEFLORE,40,079,6740,0.390,3250,0.189,-3490,-0.201
OKLAHOMA,LINCOLN,40,081,4041,0.280,2430,0.173,-1611,-0.107
OKLAHOMA,LOGAN,40,083,4869,0.300,4248,0.224,-621,-0.076
OKLAHOMA,LOVE,40,085,1538,0.400,735,0.194,-803,-0.206
OKLAHOMA,MAJOR,40,093,537,0.150,310,0.091,-227,-0.059
OKLAHOMA,MARSHALL,40,095,2088,0.380,1096,0.200,-992,-0.180
OKLAHOMA,MAYES,40,097,6933,0.410,3423,0.218,-3510,-0.192
OKLAHOMA,MCCLAIN,40,087,3742,0.270,2894,0.172,-848,-0.098
OKLAHOMA,MCCURTAIN,40,089,3684,0.330,1802,0.168,-1882,-0.162
OKLAHOMA,MCINTOSH,40,091,4488,0.490,2123,0.267,-2365,-0.223
OKLAHOMA,MURRAY,40,099,2310,0.390,1087,0.197,-1223,-0.193
OKLAHOMA,MUSKOGEE,40,101,12585,0.450,7977,0.329,-4608,-0.121
OKLAHOMA,NOBLE,40,103,1335,0.250,901,0.185,-434,-0.065
OKLAHOMA,NOWATA,40,105,1659,0.370,742,0.175,-917,-0.195
OKLAHOMA,OKFUSKEE,40,107,1743,0.410,943,0.239,-800,-0.171
OKLAHOMA,OKLAHOMA,40,109,97283,0.360,112813,0.412,15530,0.052
OKLAHOMA,OKMULGEE,40,111,7367,0.470,4385,0.314,-2982,-0.156
OKLAHOMA,OSAGE,40,113,8068,0.410,5597,0.295,-2471,-0.115
OKLAHOMA,OTTAWA,40,115,5084,0.410,2584,0.242,-2500,-0.168
OKLAHOMA,PAWNEE,40,117,2563,0.370,1344,0.211,-1219,-0.159
OKLAHOMA,PAYNE,40,119,10101,0.340,8788,0.317,-1313,-0.023
OKLAHOMA,PITTSBURG,40,121,7452,0.400,3711,0.215,-3741,-0.185
OKLAHOMA,PONTOTOC,40,123,5165,0.350,3637,0.245,-1528,-0.105
OKLAHOMA,POTTAWATOMIE,40,125,8636,0.330,6015,0.236,-2621,-0.094
OKLAHOMA,PUSHMATAHA,40,127,1934,0.400,748,0.167,-1186,-0.233
OKLAHOMA,ROGER,40,129,382,0.220,151,0.086,-231,-0.134
OKLAHOMA,ROGERS,40,131,11917,0.320,7902,0.193,-4015,-0.127
OKLAHOMA,SEMINOLE,40,133,3648,0.390,2071,0.258,-1577,-0.132
OKLAHOMA,SEQUOYAH,40,135,5910,0.400,3061,0.212,-2849,-0.188
OKLAHOMA,STEPHENS,40,137,5514,0.290,3086,0.172,-2428,-0.118
OKLAHOMA,TEXAS,40,139,1016,0.160,858,0.148,-158,-0.012
OKLAHOMA,TILLMAN,40,141,1175,0.340,657,0.243,-518,-0.097
OKLAHOMA,TULSA,40,143,90204,0.360,87847,0.356,-2357,-0.004
OKLAHOMA,WAGONER,40,145,9157,0.320,6723,0.215,-2434,-0.105
OKLAHOMA,WASHINGTON,40,147,6862,0.290,5048,0.227,-1814,-0.063
OKLAHOMA,WASHITA,40,149,1340,0.270,588,0.127,-752,-0.143
OKLAHOMA,WOODS,40,151,930,0.230,522,0.142,-408,-0.088
OKLAHOMA,WOODWARD,40,153,1457,0.190,873,0.115,-584,-0.075
OREGON,BAKER,41,001,2616,0.290,1797,0.205,-819,-0.085
OREGON,BENTON,41,003,26514,0.580,29193,0.599,2679,0.019
OREGON,CLACKAMAS,41,005,95129,0.488,102095,0.477,6966,-0.011
OREGON,CLATSOP,41,007,10461,0.542,9252,0.471,-1209,-0.071
OREGON,COLUMBIA,41,009,12563,0.504,10167,0.382,-2396,-0.122
OREGON,COOS,41,011,14393,0.431,10448,0.334,-3945,-0.097
OREGON,CROOK,41,013,3024,0.301,2637,0.217,-387,-0.084
OREGON,CURRY,41,015,5220,0.408,4300,0.341,-920,-0.067
OREGON,DESCHUTES,41,017,31179,0.421,42444,0.431,11265,0.010
OREGON,DOUGLAS,41,019,18089,0.329,14096,0.263,-3993,-0.066
OREGON,GILLIAM,41,021,370,0.325,239,0.235,-131,-0.090
OREGON,GRANT,41,023,780,0.192,739,0.170,-41,-0.022
OREGON,HARNEY,41,025,839,0.227,683,0.172,-156,-0.055
OREGON,HOODRIVER,41,027,5587,0.567,6510,0.597,923,0.030
OREGON,JACKSON,41,029,44366,0.434,44447,0.407,81,-0.027
OREGON,JEFFERSON,41,031,3243,0.400,2980,0.315,-263,-0.085
OREGON,JOSEPHINE,41,033,15124,0.360,13453,0.302,-1671,-0.058
OREGON,KLAMATH,41,035,8264,0.262,7210,0.236,-1054,-0.026
OREGON,LAKE,41,037,802,0.205,639,0.163,-163,-0.042
OREGON,LANE,41,039,107769,0.580,102753,0.535,-5016,-0.045
OREGON,LINCOLN,41,041,13753,0.565,12501,0.495,-1252,-0.070
OREGON,LINN,41,043,19940,0.383,17995,0.306,-1945,-0.077
OREGON,MALHEUR,41,045,2577,0.238,2246,0.215,-331,-0.023
OREGON,MARION,41,047,57671,0.445,57788,0.422,117,-0.023
OREGON,MORROW,41,049,1361,0.328,1017,0.244,-344,-0.084
OREGON,MULTNOMAH,41,051,259585,0.716,292561,0.733,32976,0.017
OREGON,POLK,41,053,15484,0.436,16420,0.407,936,-0.029
OREGON,SHERMAN,41,055,390,0.353,202,0.199,-188,-0.154
OREGON,TILLAMOOK,41,057,6750,0.484,5768,0.418,-982,-0.066
OREGON,UMATILLA,41,059,8884,0.338,7673,0.278,-1211,-0.060
OREGON,UNION,41,061,4428,0.328,3249,0.251,-1179,-0.077
OREGON,WALLOWA,41,063,1269,0.281,1116,0.256,-153,-0.025
OREGON,WASCO,41,065,5691,0.474,4781,0.400,-910,-0.074
OREGON,WASHINGTON,41,067,121140,0.524,153251,0.569,32111,0.045
OREGON,WHEELER,41,069,245,0.278,155,0.189,-90,-0.089
OREGON,YAMHILL,41,071,17572,0.417,19301,0.396,1729,-0.021
PENNSYLVANIA,ADAMS,42,001,13764,0.326,14219,0.296,455,-0.030
PENNSYLVANIA,ALLEGHENY,42,003,368912,0.572,367617,0.559,-1295,-0.013
PENNSYLVANIA,ARMSTRONG,42,005,12025,0.387,7178,0.225,-4847,-0.162
PENNSYLVANIA,BEAVER,42,007,42146,0.511,32531,0.385,-9615,-0.126
PENNSYLVANIA,BEDFORD,42,009,6016,0.265,3645,0.154,-2371,-0.111
PENNSYLVANIA,BERKS,42,011,76309,0.464,78437,0.426,2128,-0.038
PENNSYLVANIA,BLAIR,42,013,18105,0.334,13958,0.252,-4147,-0.082
PENNSYLVANIA,BRADFORD,42,015,8590,0.335,6369,0.245,-2221,-0.090
PENNSYLVANIA,BUCKS,42,017,163438,0.511,167060,0.485,3622,-0.026
PENNSYLVANIA,BUTLER,42,019,30090,0.352,28584,0.292,-1506,-0.060
PENNSYLVANIA,CAMBRIA,42,021,32591,0.487,18867,0.297,-13724,-0.190
PENNSYLVANIA,CAMERON,42,023,794,0.330,531,0.243,-263,-0.087
PENNSYLVANIA,CARBON,42,025,12223,0.488,8936,0.308,-3287,-0.180
PENNSYLVANIA,CENTRE,42,027,30733,0.478,37088,0.480,6355,0.002
PENNSYLVANIA,CHESTER,42,029,109708,0.475,141682,0.519,31974,0.044
PENNSYLVANIA,CLARION,42,031,6049,0.352,4273,0.242,-1776,-0.110
PENNSYLVANIA,CLEARFIELD,42,033,13518,0.395,8200,0.237,-5318,-0.158
PENNSYLVANIA,CLINTON,42,035,5823,0.417,4744,0.306,-1079,-0.111
PENNSYLVANIA,COLUMBIA,42,037,10679,0.397,8934,0.313,-1745,-0.084
PENNSYLVANIA,CRAWFORD,42,039,16013,0.418,10971,0.290,-5042,-0.128
PENNSYLVANIA,CUMBERLAND,42,041,37928,0.358,47085,0.381,9157,0.023
PENNSYLVANIA,DAUPHIN,42,043,55299,0.456,64706,0.491,9407,0.035
PENNSYLVANIA,DELAWARE,42,045,162601,0.571,177402,0.593,14801,0.022
PENNSYLVANIA,ELK,42,047,6602,0.454,3853,0.265,-2749,-0.189
PENNSYLVANIA,ERIE,42,049,67921,0.539,58112,0.464,-9809,-0.075
PENNSYLVANIA,FAYETTE,42,051,29120,0.532,17946,0.334,-11174,-0.198
PENNSYLVANIA,FOREST,42,053,989,0.384,626,0.259,-363,-0.125
PENNSYLVANIA,FRANKLIN,42,055,16562,0.283,17465,0.248,903,-0.035
PENNSYLVANIA,FULTON,42,057,1475,0.235,912,0.134,-563,-0.101
PENNSYLVANIA,GREENE,42,059,7674,0.493,4482,0.282,-3192,-0.211
PENNSYLVANIA,HUNTINGDON,42,061,5879,0.326,4539,0.229,-1340,-0.097
PENNSYLVANIA,INDIANA,42,063,15831,0.437,11528,0.302,-4303,-0.135
PENNSYLVANIA,JEFFERSON,42,065,6073,0.310,3650,0.186,-2423,-0.124
PENNSYLVANIA,JUNIATA,42,067,2797,0.280,1821,0.173,-976,-0.107
PENNSYLVANIA,LACKAWANNA,42,069,59573,0.563,51983,0.498,-7590,-0.065
PENNSYLVANIA,LANCASTER,42,071,74328,0.336,91093,0.372,16765,0.036
PENNSYLVANIA,LAWRENCE,42,073,21387,0.492,14009,0.341,-7378,-0.151
PENNSYLVANIA,LEBANON,42,075,18109,0.325,18953,0.304,844,-0.021
PENNSYLVANIA,LEHIGH,42,077,73940,0.510,81324,0.505,7384,-0.005
PENNSYLVANIA,LUZERNE,42,079,69573,0.511,52451,0.386,-17122,-0.125
PENNSYLVANIA,LYCOMING,42,081,15681,0.313,13020,0.255,-2661,-0.058
PENNSYLVANIA,MCKEAN,42,083,6294,0.361,4025,0.245,-2269,-0.116
PENNSYLVANIA,MERCER,42,085,24831,0.482,18733,0.355,-6098,-0.127
